ts_code,date,open,high,low,close,pre_close,change_amount,pct_change,volume,amount,daily_return,true_range,typical_price,ma5,ma10,ma20,macd,macd_signal,macd_hist,rsi,ma60,signal_line,bb_middle,bb_upper,bb_lower,volume_ma5,volume_ma20,volume_ratio,price_momentum,price_acceleration,volatility_5d,volatility_20d
600519.SH,2025-06-30,1407.21305,1416.616019,1402.0,1409.52,1407.2333159999998,6.43,0.4583,30457.3,4287373.691,0.0010198667545062712,11.230000000000018,1409.2468976666667,1422.1327884,1423.7323941999998,1451.3016971,-32.7960763396477,-32.755891447777515,-0.1653522754905694,24.7107932650715,1525.7762323666668,-32.63072406415713,1451.3016971,1525.6727238743292,1376.9306703256707,36185.772000000004,34171.681,0.8416926962343099,-0.007380281690140822,0.007022065964304658,0.14431324928411338,0.12373441460493648
600519.SH,2025-07-01,1409.0,1416.616019,1403.31,1408.083942,1409.52,-4.42,-0.3136,19878.19,2794423.203,-0.0010188276860207957,8.63000000000011,1409.2468976666667,1416.3095767999998,1421.8407884,1446.2558942,-32.31631458215065,-32.762159048457356,0.2515275856051815,21.445604380795743,1523.3106314,-32.567842167755835,1446.2558942,1517.7835309224279,1374.7282574775722,32899.108,33716.6315,0.6042166857533037,-0.020258876983022645,-0.012878595292881823,0.08414867771117868,0.12279081309274444
600519.SH,2025-07-02,1409.5,1416.616019,1401.733582,1409.6,1407.2333159999998,4.5,0.3203,26218.25,3689246.316,0.0010766815491458637,14.799999999999955,1409.2468976666667,1411.0575767999999,1420.3007883999999,1441.2378942,-31.45121667434364,-32.57107660364299,0.8933003947297564,26.795360785730523,1520.9869647333335,-32.3445170690734,1441.2378942,1507.8614215371813,1374.6143668628188,29932.744,33877.1395,0.8759053296283161,-0.018288691098017895,0.0019701858850047493,0.08988675914204533,0.12299389375149934
600519.SH,2025-07-03,1412.0,1422.69,1408.0,1415.6,1409.6,6.0,0.4257,24412.67,3456733.002,0.004256526674233818,14.690000000000055,1415.43,1410.1775768,1419.2607884,1436.3178942,-29.93638251096968,-32.09635326336692,1.9265076464829747,42.94103586933943,1518.4322980666666,-31.862890157452654,1436.3178942,1494.2882095693233,1378.3475788306766,27843.227999999996,33937.090000000004,0.8767902198696215,-0.003098591549295815,0.01519009954872208,0.07525953191404242,0.1241529736890876
600519.SH,2025-07-04,1415.7,1431.89,1410.01,1422.22,1415.6,6.62,0.4676,28766.91,4086547.268,0.004676462277479532,21.88000000000011,1421.3733333333332,1413.0047884,1418.6167884,1432.1093942,-27.880300103642412,-31.289962771662864,3.1860720430481955,49.95750066614674,1517.1359647333334,-31.066372146690608,1432.1093942,1480.0063650276725,1384.2124233723275,25946.663999999997,34124.282,1.1086939731442933,0.01003921540353736,0.013137806952833175,0.03821591084209019,0.12713119768423115
600519.SH,2025-07-07,1422.28,1423.5,1410.01,1410.7,1422.22,-11.52,-0.81,23854.67,3370562.659,-0.008100012656269806,13.490000000000009,1414.7366666666667,1413.2407884,1417.6867883999998,1428.3388942,-26.870659469940165,-30.430440774306074,3.356570141400354,40.85956350748364,1514.8976314,-30.22722961134052,1428.3388942,1469.7737700439382,1386.9040183560617,24626.138,33069.082,0.9686727979839956,0.000837164424768666,-0.009202050978768694,0.08234726377501826,0.12253007333344014
600519.SH,2025-07-08,1410.71,1420.0,1410.7,1416.11,1410.7,5.41,0.3835,18673.7,2643302.691,0.003834975544056096,9.299999999999955,1415.6033333333332,1414.846,1415.5777884000001,1425.3938942,-25.34184519031669,-29.427004021645324,3.9083075368190663,45.19844787910308,1512.8154647333333,-29.250152727135756,1425.3938942,1460.795130228741,1389.9926581712589,24385.24,32478.157,0.7657788071800811,0.005699985462940482,0.004862821038171816,0.08506708784660777,0.12310655909529881
600519.SH,2025-07-09,1415.0,1429.97,1414.17,1418.88,1416.11,2.77,0.1956,27745.32,3950810.723,0.0019560627352397386,15.799999999999955,1421.006666666667,1416.7019999999998,1413.8797884,1422.3378942000002,-23.63429160724604,-28.274702274297326,4.492688895911776,46.22658436606922,1510.6467980666669,-28.126980503157817,1422.3378942000002,1446.732660639291,1397.9431277607093,24690.654000000002,32320.782,1.1237175005570932,0.006583427922815188,0.0008834424598747059,0.08524892618601548,0.12238001206604678
600519.SH,2025-07-10,1418.97,1436.18,1410.4,1426.5,1418.88,7.62,0.537,38725.03,5503329.754,0.005370433017591214,25.779999999999973,1424.36,1418.882,1414.5297884,1420.7128942000002,-21.419264821566912,-26.903483978517887,5.366172545272725,48.91243305723361,1508.2721314,-26.785437366839638,1420.7128942000002,1438.1674825802033,1403.258305819797,27553.126,31761.853000000003,1.4054677498299104,0.00769991523029101,0.001116487307475822,0.08798516338077393,0.1162479144832553
600519.SH,2025-07-11,1423.16,1458.0,1423.16,1427.0,1426.5,0.5,0.0351,57243.35,8239010.39,0.000350508236943492,34.83999999999992,1436.0533333333333,1419.838,1416.4213942000001,1420.7153942,-19.399864749350172,-25.397638870216035,5.908458093991573,53.840067465816155,1506.1889647333335,-25.308322843341745,1420.7153942,1438.1737578980346,1403.2570305019653,33248.414000000004,31668.358,1.7216866344361565,0.0033609427514731394,-0.004338972478817871,0.08354106898786338,0.08623216397888103
600519.SH,2025-07-14,1430.0,1434.98,1421.6,1423.6,1427.0,-3.4,-0.2383,27780.94,3961736.006,-0.0023826208829713647,13.38000000000011,1426.7266666666667,1422.4180000000001,1417.8293942,1420.7808942,-17.86785768707955,-23.882709830693777,5.952372125009759,41.20813559826924,1503.9489647333332,-23.82022981208931,1420.7808942,1438.2739271680857,1403.2878612319141,34033.668,30913.011500000004,0.8162781631412753,0.009144396398950816,0.0057834536474776765,0.047956695195762435,0.08584254945182633
600519.SH,2025-07-15,1420.98,1422.93,1408.32,1411.0,1423.6,-12.6,-0.8851,35405.78,5005150.165,-0.008850800786737834,15.279999999999973,1414.0833333333333,1421.3960000000002,1418.1209999999999,1419.9808942,-17.46907314898067,-22.588094356966845,5.080925330486913,35.97132471053982,1501.479464733333,-22.549998479467583,1419.9808942,1437.737838436327,1402.223949963673,37380.083999999995,31321.725,0.9471829972345702,-0.003608476742625877,-0.012752873141576693,0.08484865936270553,0.09046393986533684
600519.SH,2025-07-16,1410.01,1417.49,1409.95,1411.03,1411.0,0.03,0.0021,21286.05,3006882.579,2.1261516654824675e-05,8.153076000000095,1412.8233333333335,1419.826,1418.264,1419.2823942,-16.955164201478965,-21.447471571860934,4.475867422390895,43.83710432011153,1498.8299647333333,-21.43103162386986,1419.2823942,1437.3051115303451,1401.2596768696549,36088.229999999996,30847.978000000003,0.5898335828606723,-0.005532532701849391,-0.001924055959223514,0.08208353232477189,0.09042690064307525
600519.SH,2025-07-17,1413.98,1423.01,1412.88,1416.35,1411.03,5.32,0.377,23105.54,3273100.406,0.0037702954579279524,11.980000000000018,1417.4133333333332,1417.7959999999998,1418.339,1418.7998942,-15.934920277351011,-20.329401132866355,4.396889077215079,56.245305287510604,1496.3367980666667,-20.33180935456609,1418.7998942,1436.5804495043074,1401.0193388956925,32964.332,30778.219,0.7009254730233878,-0.007115317209954508,-0.0015827845081051173,0.07458253887270878,0.09160576506524101
600519.SH,2025-07-18,1420.0,1437.81,1416.38,1437.0,1416.35,20.65,1.458,41823.41,5984949.774,0.014579729586613466,21.460000000000036,1430.3966666666668,1419.7959999999998,1419.817,1419.2168942,-13.306695889189768,-18.90828366058319,5.620090772301062,66.09047842309003,1494.4367980666668,-18.92678666149083,1419.2168942,1438.3135904293385,1400.1201979706616,29880.343999999994,31128.599,1.399696402424283,0.00700770847932719,0.014123025689281699,0.13761647138325683,0.10567279033185491
600519.SH,2025-07-21,1436.99,1446.8,1435.0,1443.0,1437.0,6.0,0.4175,26203.31,3779891.829,0.0041753653444676075,11.799999999999955,1441.6000000000001,1423.676,1423.047,1420.3668942,-10.617269990896148,-17.2328972060723,6.647613336475747,69.4072854993268,1492.6734647333333,-17.264883327371894,1420.3668942,1442.2316505056892,1398.5021378943106,29564.818,31102.599,0.8863003993462771,0.013627423433548724,0.006619714954221534,0.13400547817220462,0.1037129954619345
600519.SH,2025-07-22,1444.0,1466.6,1440.68,1464.98,1443.0,21.98,1.5232,42118.98,6127636.851,0.015232155232155264,25.919999999999845,1457.42,1434.472,1427.934,1421.7558942,-6.635785084929239,-15.096011084632737,8.503278593954125,75.07697880818695,1491.2231313999998,-15.139063678883364,1421.7558942,1450.5535925280076,1392.9581958719925,30907.458000000002,31392.972499999996,1.362744875363092,0.03825655563430197,0.024629132200753245,0.10963432944730694,0.10868818143206516
600519.SH,2025-07-23,1469.0,1495.0,1468.95,1475.5,1464.98,10.52,0.7181,45044.84,6676301.462,0.00718098540594414,30.019999999999982,1479.8166666666666,1447.366,1433.596,1423.7378942,-2.601564317178372,-12.579637695507941,10.029999489363993,76.05707325561164,1489.9439647333334,-12.631563806542365,1423.7378942,1460.8724912492,1386.6032971508,35659.216,31592.711,1.2632033188839598,0.04569002785199472,0.007433472217692749,0.0883527636558024,0.11059374515750747
600519.SH,2025-07-24,1476.0,1499.0,1475.0,1491.5,1475.5,16.0,1.0844,38803.64,5786337.377,0.010843781768892002,24.0,1488.5,1462.396,1440.096,1427.3128941999998,1.8651506925089052,-9.673379295878078,11.597371599241017,77.86357786357786,1488.9689647333332,-9.732220906732111,1427.3128941999998,1475.1553231669639,1379.4704652330358,38798.835999999996,31789.8805,1.0001238181475343,0.05305891905249416,0.007368891200499439,0.07535163725818535,0.10511937668281446
600519.SH,2025-07-25,1491.4,1491.4,1453.0,1455.0,1491.5,-36.5,-2.4472,41911.26,6140078.741,-0.024472008045591687,38.5,1466.4666666666665,1465.9959999999999,1442.896,1429.6586971000002,2.4317775440583773,-7.235387986861861,9.731198760632392,64.83590087073006,1487.3856314,-7.299421216574014,1429.6586971000002,1478.1279666804314,1381.1894275195689,38816.406,31972.957000000002,1.079730565472754,0.012526096033402823,-0.040532823019091335,0.2489682365946305,0.13764279374074365
600519.SH,2025-07-28,1453.0,1454.99,1436.3,1438.66,1455.0,-16.34,-1.123,38586.32,5560966.386,-0.01123024054982813,18.700000000000045,1443.3166666666666,1465.128,1444.402,1431.1156971,1.5445276124344218,-5.462905195314052,7.075159063206749,57.036759657991695,1485.6299647333333,-5.5306314507723275,1431.1156971,1478.781269576975,1383.450124623025,41293.008,32379.407999999996,0.9344516630999611,-0.003007623007622917,-0.01553371904102574,0.2662205451004578,0.1450847451413911
600519.SH,2025-07-29,1439.6,1448.79,1435.01,1439.0,1438.66,0.34,0.0236,26304.08,3785848.102,0.0002363310302642141,13.779999999999973,1440.9333333333334,1459.932,1447.202,1432.6615,0.858909829966251,-4.182591158898074,5.111633024590863,56.37515842839035,1483.8299647333333,-4.252723194624612,1432.6615,1479.173394698292,1386.1496053017079,38130.028000000006,32700.702500000003,0.6898521029147946,-0.01773403049870992,-0.014726407491087001,0.22913365258439322,0.14491411893902248
600519.SH,2025-07-30,1444.0,1457.16,1437.0,1449.44,1439.0,10.44,0.7255,31867.71,4612883.04,0.007255038220986831,20.160000000000082,1447.8666666666668,1454.72,1451.0430000000001,1434.6535,1.1447772672920564,-3.101778066846575,4.318000369533335,57.14107832150419,1482.1506314,-3.1732231022412787,1434.6535,1480.4132079835604,1388.8937920164394,35494.602,32983.1755,0.8978184908229144,-0.017661809556082653,7.222094262726575e-05,0.2293513852077546,0.14653647785249072
600519.SH,2025-07-31,1443.0,1444.87,1418.0,1421.67,1449.44,-27.77,-1.9159,51797.51,7386302.758,-0.019159123523567745,31.440000000000055,1428.18,1440.7540000000001,1451.575,1434.957,-0.8595690683337125,-2.638650861406084,1.850923227126053,48.58161690350739,1479.9284647333334,-2.7104922954597654,1434.957,1480.2628839446256,1389.6511160553746,38093.376000000004,34352.417499999996,1.3597511021338722,-0.04681863895407301,-0.029156829397990358,0.2093957545425213,0.16318400928605412
600519.SH,2025-08-01,1421.87,1425.96,1414.0,1417.0,1421.67,-4.67,-0.3285,29635.59,4200850.79,-0.003284869203120322,11.960000000000036,1418.9866666666667,1433.154,1449.575,1434.6960000000001,-2.7926658376320574,-2.655448199969595,-0.06573883373783351,48.255445125819435,1477.2419647333334,-2.726927003894224,1434.6960000000001,1480.3694866773608,1389.0225133226395,35638.242000000006,34395.8515,0.8315671126538732,-0.026116838487972527,0.020701800466100484,0.16258077800703494,0.16277558111656823
600519.SH,2025-08-04,1415.0,1419.8,1414.0,1419.0,1417.0,2.0,0.1411,18687.95,2647105.74,0.0014114326040930436,8.153076000000095,1417.6000000000001,1429.2220000000002,1447.175,1435.111,-4.115830932237486,-2.934211265289,-1.11112314267461,52.24014336917563,1474.3722980666666,-3.004707789562876,1435.111,1480.010729175173,1390.2112708248271,31658.568,34137.5155,0.5902967563156994,-0.013665494279398893,0.012451344208573634,0.1579240658591973,0.16008071823390127
600519.SH,2025-08-05,1421.0,1429.94,1417.11,1427.74,1419.0,8.74,0.6159,25342.27,3607931.488,0.006159267089499654,12.830000000000155,1424.93,1426.97,1443.4510000000002,1435.6924999999999,-4.408386707985528,-3.2164268960562987,-1.1229431347381214,54.46147273989428,1471.4262980666667,-3.2854435732474068,1435.6924999999999,1479.8512155968303,1391.5337844031694,31466.206000000006,34470.944,0.8053805406346096,-0.00782487838776924,0.0058406158916296524,0.1700164815816107,0.16096356352152963
600519.SH,2025-08-06,1429.0,1429.0,1419.3,1423.88,1427.74,-3.86,-0.2704,23699.28,3372334.94,-0.002703573479765131,9.700000000000045,1424.0600000000002,1421.858,1438.2890000000002,1435.9424999999999,-4.895279276357769,-3.540265476326608,-1.2878685624882897,52.026263387331205,1468.6526314000002,-3.6074107138694793,1435.9424999999999,1479.7557106369716,1392.1292893630282,29832.52,34268.642,0.7944109314265103,-0.0176343967325312,-0.009809518344761958,0.15128979734039116,0.1612380105480927
600519.SH,2025-08-07,1423.88,1427.7,1420.06,1422.35,1423.88,-1.53,-0.1075,28001.34,3988765.795,-0.0010745287524230873,8.153076000000095,1423.3700000000001,1421.994,1431.374,1435.735,-5.343012436463141,-3.8895576367468823,-1.3884813780749292,45.60561521387003,1465.1086314,-3.954531058388212,1435.735,1479.7752253926503,1391.6947746073495,25073.286,33732.457500000004,1.116779826944103,0.0004783107190837743,0.018112707451614973,0.06103507920798733,0.16012941243719703
600519.SH,2025-08-08,1423.05,1426.5,1418.0,1420.97,1422.35,-1.38,-0.097,18655.28,2651478.118,-0.0009702253313178533,8.5,1421.8233333333335,1422.788,1427.971,1435.4334999999999,-5.7429969643353616,-4.249645141246546,-1.4307727247577198,43.20355401986796,1461.5912980666665,-4.312224239577642,1435.4334999999999,1479.8068178599324,1391.0601821400674,22877.224,31803.053999999996,0.8154520845711001,0.0028016937191248648,0.0023233830000410904,0.05484224050697959,0.16014907573176368
600519.SH,2025-08-11,1423.5,1451.99,1423.0,1445.0,1420.97,24.03,1.6911,47159.07,6794034.09,0.016910983342364627,31.019999999999982,1439.9966666666667,1427.9879999999998,1428.605,1436.5035,-4.074004819912261,-4.204552159995945,0.19057553573230468,43.912990494759924,1458.7724647333334,-4.264580355644566,1436.5035,1480.7070889350705,1392.2999110649296,28571.447999999997,32771.9605,1.6505663276148974,0.018322762508808932,0.015521068789684067,0.12949760926562529,0.17088614492857546
600519.SH,2025-08-12,1449.0,1465.07,1436.0,1437.04,1445.0,-7.96,-0.5509,42019.23,6095342.036,-0.005508650519031155,29.069999999999936,1446.0366666666666,1429.848,1428.409,1437.8055,-3.3549482415760394,-4.025277874648364,0.7277056912548217,38.09730131220598,1456.4067980666666,-4.082653932830861,1437.8055,1480.3489818930323,1395.2620181069676,31906.840000000004,33102.633,1.3169348641231786,0.00651379102637728,-0.011808971482431652,0.1412912999928524,0.1687811792686895
600519.SH,2025-08-13,1425.0,1433.68,1420.0,1420.05,1437.04,-16.99,-1.1823,65527.54,9325460.101,-0.011822913767188137,17.039999999999964,1424.5766666666668,1429.0819999999999,1425.47,1438.2565,-4.108679432434201,-4.033190306250502,-0.020820399682671464,28.022147031682536,1453.6409647333335,-4.087859032751529,1438.2565,1479.7839535826172,1396.7290464173827,40272.492000000006,35314.707500000004,1.6271041782068016,-0.0026898334129281665,-0.009203624439305447,0.16967692793628267,0.17479224853381645
600519.SH,2025-08-14,1420.94,1447.51,1420.94,1426.99,1420.05,6.94,0.4887,48129.3,6897535.33,0.004887151860849981,27.460000000000036,1431.8133333333333,1430.0099999999998,1426.002,1438.7885,-4.098768776469342,-4.038096859626011,-0.00872779497424947,39.46913301752012,1451.0746314,-4.090040981495092,1438.7885,1479.3967528688004,1398.1802471311998,44298.084,36565.8955,1.0864871717702282,0.003262206911097909,0.0059520403240260755,0.17362252351787075,0.17512450713643102
600519.SH,2025-08-15,1426.01,1428.66,1420.22,1422.08,1426.99,-4.91,-0.3441,47581.65,6772436.997,-0.0034408089755360027,8.440000000000055,1423.6533333333334,1430.232,1426.51,1438.0425,-4.4359753135170195,-4.1099947198970215,-0.27674746561754127,43.18032247449813,1448.4426314000002,-4.159227847899478,1438.0425,1479.3315666680612,1396.7534333319388,50083.358,36853.8075,0.9500491161155767,0.0007811565339168602,-0.002481050377181049,0.17598896044573625,0.16732478506115572
600519.SH,2025-08-18,1426.99,1436.64,1423.1,1428.5,1422.08,6.42,0.4515,47377.98,6773477.871,0.004514513951395127,14.560000000000173,1429.4133333333332,1426.932,1427.46,1437.3174999999999,-4.137479291961654,-4.108317569091461,0.0173988447502591,45.88686931996241,1446.0409647333333,-4.154878136711913,1437.3174999999999,1478.7490119711356,1395.8859880288642,50127.14,37912.541,0.9451562566705383,-0.01141868512110722,-0.01219984165502408,0.11235411548757573,0.16745391267611986
600519.SH,2025-08-19,1433.5,1446.66,1432.0,1438.0,1428.5,9.5,0.665,46371.86,6678541.001,0.006650332516625834,18.160000000000082,1438.8866666666665,1427.124,1428.486,1435.9685,-3.0986293686123645,-3.8996823074103695,0.8449990144796389,45.48539857932122,1444.1659647333333,-3.9436283830920034,1435.9685,1475.311965330527,1396.6250346694728,50997.666000000005,38125.185,0.9092937704247092,0.0006680398597116444,0.012086724980818864,0.12296038445492673,0.15936882101056232
600519.SH,2025-08-20,1438.0,1452.8,1430.02,1450.0,1438.0,12.0,0.8345,45804.66,6623095.725,0.008344923504867818,22.779999999999973,1444.2733333333333,1433.114,1431.098,1434.6934999999999,-1.2921386381410684,-3.3719255601919347,2.1211917959607485,62.769313981790255,1442.6009647333335,-3.413330434101817,1434.6934999999999,1470.098510811045,1399.2884891889548,47053.090000000004,38163.176,0.9734676298623534,0.021090806661737238,0.020422766802025594,0.07193499285025666,0.16020112440389897
600519.SH,2025-08-21,1453.45,1454.99,1443.65,1448.25,1450.0,-1.75,-0.1207,30890.57,4470441.662,-0.0012068965517241237,11.339999999999918,1448.9633333333334,1437.366,1433.6879999999999,1432.531,-0.0016728106988921354,-2.692050456513251,2.72932609872234,64.46625312471065,1441.1217980666668,-2.730998909421232,1432.531,1456.8856921017775,1408.1763078982224,43605.344,37767.52250000001,0.7084124826535023,0.014898492631342908,-0.00619231403039433,0.08069696459735494,0.15415856135253436
600519.SH,2025-08-22,1448.88,1464.0,1444.77,1463.95,1448.25,15.7,1.0841,44970.58,6544867.368,0.010840669773864997,19.230000000000018,1457.5733333333335,1445.7400000000002,1437.986,1432.9785,2.2618166302966074,-1.6958506323822409,3.994252431774272,68.46602579903046,1439.8542980666668,-1.7324358014776644,1432.9785,1459.319422155535,1406.6375778444649,43083.130000000005,37920.4885,1.0438094910931495,0.02944278802880307,0.01454429539746016,0.07246543554770643,0.13374817007448955
600519.SH,2025-08-25,1470.01,1496.0,1466.0,1490.33,1463.95,26.38,1.802,65324.55,9676719.498,0.01801974111137672,32.049999999999955,1484.11,1458.1060000000002,1442.519,1435.562,6.113817569762887,-0.12886436311895988,6.277002696992441,72.45783997129524,1439.3264647333335,-0.16318512722955414,1435.562,1472.323494500341,1398.8005054996588,46672.444,39257.4,1.39963851046669,0.043283164158207876,0.013840376129404808,0.11048729847427871,0.14032470187193755
600519.SH,2025-08-26,1490.32,1494.23,1480.01,1481.61,1490.33,-8.72,-0.5851,39602.13,5883917.0,-0.005851053122462813,14.220000000000027,1485.283333333333,1466.828,1446.9759999999999,1437.6924999999999,8.366481353449899,1.5749069832530076,6.8237331845435625,70.01594896331727,1438.8699647333335,1.5427481689063365,1437.6924999999999,1479.8376211511595,1395.5473788488403,45318.498,39922.302500000005,0.8738623685189213,0.030326842837273826,-0.01295632132093405,0.15180449994483985,0.14286672168437156
600519.SH,2025-08-27,1481.88,1484.93,1448.0,1448.0,1481.61,-33.61,-2.2685,56006.09,8184169.113,-0.022684782095153233,36.930000000000064,1460.3100000000002,1466.428,1449.771,1437.6205,7.35490475829306,2.73528060485018,4.649725271509379,57.274944693402944,1437.8372980666668,2.705179486783681,1437.6205,1479.68596400682,1395.55503599318,47358.784,41129.2215,1.1825913857923378,-0.0013793103448276334,-0.03170615318210146,0.2500381450273299,0.16472310972635404
600519.SH,2025-08-28,1447.97,1456.1,1438.77,1446.1,1448.0,-1.9,-0.1312,39281.77,5683673.273,-0.0013121546961326613,17.329999999999927,1446.9899999999998,1465.998,1451.682,1438.842,6.326975462848168,3.4576867091489976,2.897436780851589,57.10649850121596,1436.7056314,3.4295386819965787,1438.842,1480.3726677301129,1397.3113322698873,49037.024,40503.4345,0.801063498470054,-0.001484550319351019,-0.00010523997452338563,0.2500665881333048,0.14858005114402786
600519.SH,2025-08-29,1453.0,1482.58,1452.0,1480.0,1446.1,33.9,2.3442,62256.48,9159701.454,0.023442362215614576,36.48000000000002,1471.5266666666666,1469.2079999999999,1457.474,1441.992,8.153788972538223,4.400687470165607,3.779400232433315,59.37433040497106,1436.2657980666665,4.374388740104908,1441.992,1486.0284459582656,1397.9555540417343,52494.204000000005,42134.47900000001,1.185968645224147,0.010963489190204623,0.012448039509555642,0.29675499907294384,0.16767264144354208
600519.SH,2025-09-01,1482.2,1488.0,1465.7,1476.1,1480.0,-3.9,-0.2635,45123.38,6658918.555,-0.002635135135135247,22.299999999999955,1476.5999999999997,1466.3619999999999,1462.234,1444.847,9.181021335144123,5.360266751122606,3.845306076031372,60.69433796955423,1436.0989647333333,5.335715259112751,1444.847,1489.996911278148,1399.697088721852,48453.97,43456.2505,0.9312628046783369,-0.009548220863835555,-0.020511710054040178,0.26213339794960105,0.16854771603449376
600519.SH,2025-09-02,1478.66,1509.0,1478.0,1491.3,1476.1,15.2,1.0297,56688.37,8470012.816,0.010297405324842579,32.90000000000009,1492.7666666666667,1468.3,1467.5639999999999,1448.025,11.093741604021716,6.510224385972434,4.606421075927171,69.70082397832213,1436.3704647333334,6.4873205280945445,1448.025,1496.8990204371169,1399.1509795628833,51871.218,45023.5555,1.0928675320483126,0.006540182639156011,0.016088403502991566,0.27134986613276674,0.17052152061285877
600519.SH,2025-09-03,1491.0,1503.5,1466.0,1480.55,1491.3,-10.75,-0.7208,45045.03,6656011.145,-0.0072084758264601145,37.5,1483.3500000000001,1474.81,1470.6190000000001,1450.8584999999998,11.608337351956834,7.532876715598376,4.096813459089832,64.50389948006928,1436.3796314,7.511523892867002,1450.8584999999998,1500.40486755503,1401.3121324449696,49679.006,46090.84300000001,0.9067216441488382,0.022479281767955772,0.01593909912879976,0.19670963620503407,0.1729839050051138
600519.SH,2025-09-04,1472.0,1479.3,1460.47,1472.66,1480.55,-7.89,-0.5329,47746.76,7017084.75,-0.005329100672047504,20.079999999999927,1470.8100000000002,1480.122,1473.06,1453.374,11.249820204590378,8.279078129592245,2.9906370493787,63.4793732011513,1436.6072980666665,8.259183155211678,1453.374,1501.9246096877882,1404.8233903122118,51372.004,47078.114,0.9294315246101749,0.018366641311112764,-0.004112640456843009,0.20605379726438716,0.17464129054570832
600519.SH,2025-09-05,1471.0,1486.97,1464.0,1483.0,1472.66,10.34,0.7021,37388.48,5519312.163,0.0070213083807531,22.970000000000027,1477.99,1480.7220000000002,1474.965,1456.4755,11.665570927256567,8.958987321477272,2.72511021763591,64.22679335908948,1437.5414647333332,8.940460709620657,1456.4755,1504.2288414538002,1408.7221585461998,46398.404,48014.774000000005,0.8058139241168727,0.002027027027027062,-0.0163396142840857,0.12340314897187633,0.17526461131137383
600519.SH,2025-09-08,1483.0,1506.44,1477.5,1501.23,1483.0,18.23,1.2293,51382.98,7682065.696,0.012292650033715491,28.940000000000055,1495.0566666666666,1485.748,1476.0549999999998,1459.2869999999998,13.312605585445226,9.832133528029424,3.4977159006596548,65.78618864532882,1438.8571314,9.814889684785571,1459.2869999999998,1510.6781731516012,1407.8958268483984,47650.324,48225.9695,1.078334325701542,0.017024591829821967,0.014997564802794905,0.14385999999207308,0.17083264687709662
600519.SH,2025-09-09,1505.0,1509.95,1493.42,1505.0,1501.23,3.77,0.2511,35742.77,5366650.005,0.0025112740885806506,16.529999999999973,1502.79,1488.488,1478.394,1462.685,14.752047490459518,10.818363911800356,3.949726244539157,64.31993334721932,1440.1571314,10.80232124592036,1462.685,1516.7975950899738,1408.572404910026,43461.204000000005,47912.1465,0.8224063465890175,0.009186615704418921,-0.007837976125403046,0.1303798372554644,0.16853533687266206
600519.SH,2025-09-10,1506.66,1529.95,1496.0,1522.01,1505.0,17.01,1.1302,49663.31,7541460.049,0.011302325581395323,33.950000000000045,1515.9866666666667,1496.7800000000002,1485.795,1467.783,17.068623940365796,12.070500816361388,5.013042155556349,67.79064158224796,1441.7739647333333,12.055581784809448,1467.783,1524.1478674077887,1411.4181325922111,44384.86,47118.935,1.11892456121299,0.028003106953496948,0.018816491249078027,0.11455675142453729,0.16259809308692377
600519.SH,2025-09-11,1522.01,1526.02,1508.5,1523.5,1522.01,1.49,0.0979,37238.96,5642778.456,0.0009789686007319887,17.519999999999982,1519.3400000000001,1506.9479999999999,1493.535,1472.6084999999998,18.807951655359375,13.419924657893342,5.401895896439941,65.42027034025583,1443.3989647333333,13.406055758919434,1472.6084999999998,1530.7650003924537,1414.451999607546,42283.3,46574.418000000005,0.8807013643684385,0.034522564610975914,0.0065194576574789664,0.080462157151472,0.16275487802178848
600519.SH,2025-09-12,1526.0,1538.02,1510.53,1516.0,1523.5,-7.5,-0.4923,33722.09,5132184.935,-0.004922874958976031,27.49000000000001,1521.5166666666667,1513.548,1497.135,1477.3045,19.35804656989444,14.609342196642112,4.761592648780004,57.367544917054154,1444.8546314,14.596453921114437,1477.3045,1533.4134029337024,1421.1955970662975,41550.022000000004,45881.44,0.8116022176835428,0.022252191503708607,-0.012270373107267307,0.11560018132133809,0.16365485106741168
600519.SH,2025-09-15,1515.87,1517.48,1501.5,1515.1,1516.0,-0.9,-0.0594,25827.03,3901929.718,-0.0005936675461741814,15.980000000000018,1511.36,1516.322,1501.035,1481.6345,19.49663322293577,15.588463031451836,3.920143441457066,60.06370575154757,1446.4396314,15.576489781478704,1481.6345,1535.1933909421193,1428.0756090578805,36438.832,44803.8925,0.7087776578568709,0.009239090612364498,-0.01301310089134411,0.09471164593918785,0.1641365059102673
600519.SH,2025-09-16,1515.1,1520.99,1496.21,1499.98,1515.1,-15.12,-0.998,32717.89,4928374.478,-0.00997953930433626,24.779999999999973,1505.7266666666667,1515.318,1501.903,1484.7334999999998,18.17687480896052,16.1076868045743,2.080308021985452,67.57268424611223,1447.4859647333333,16.096566786975067,1484.7334999999998,1534.7148587461127,1434.752141253887,35833.856,44121.193999999996,0.9130440776454535,-0.0033355481727574965,-0.012574638785121994,0.12570272805176216,0.1697473330816755
